id,Amikacin,Capreomycin,Ciprofloxacin,Ethambutol,Ethionamide,Isoniazid,Kanamycin,Moxifloxacin,Ofloxacin,Prothionamide,Pyrazinamide,Rifampicin,Streptomycin
SAMN03647885,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647886,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647887,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647888,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647889,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647890,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647891,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647892,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647893,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647894,,,,,,,,,,,1.0,,
SAMN03647895,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647896,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647897,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647898,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647900,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03647901,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647902,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647903,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647904,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647905,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647906,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647907,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647908,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03647909,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647910,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647911,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647912,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03647913,0.0,0.0,,1.0,,1.0,0.0,1.0,1.0,,0.0,1.0,1.0
SAMN03647915,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647916,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647917,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647918,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647919,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647920,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647921,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647922,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647923,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647925,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647926,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647927,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647928,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647929,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647930,,,,0.0,,,,,,,0.0,,
SAMN03647931,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647933,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647934,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647935,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647936,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647937,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647938,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647939,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647942,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647943,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647944,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647945,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647946,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647947,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647948,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647949,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03647950,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647951,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647952,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647953,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647954,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647955,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647956,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647957,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647958,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647959,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647960,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647961,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647962,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647963,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647964,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647965,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647966,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647967,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647968,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647969,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647970,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647971,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647972,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647973,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647974,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647975,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647976,,,,0.0,,1.0,,,,,0.0,1.0,
SAMN03647977,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03647978,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647979,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647980,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03647981,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,
SAMN03647982,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647983,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647984,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0
SAMN03647985,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647986,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647987,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647988,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647989,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647990,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647991,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647992,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647993,,,,0.0,,0.0,,,,,1.0,0.0,
SAMN03647994,,,,0.0,,0.0,,,,,1.0,0.0,
SAMN03647995,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
SAMN03647996,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03647997,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03647998,,,,0.0,,0.0,,0.0,0.0,,1.0,0.0,
SAMN03647999,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0
SAMN03648000,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648001,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,
SAMN03648002,0.0,,0.0,0.0,,1.0,,,,,0.0,0.0,0.0
SAMN03648003,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
SAMN03648004,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648005,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648006,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648007,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648008,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648009,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0
SAMN03648010,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,0.0,0.0,
SAMN03648011,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,
SAMN03648012,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,
SAMN03648013,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648014,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648015,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,
SAMN03648016,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648017,,,,0.0,,0.0,,,,,1.0,0.0,
SAMN03648018,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648019,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648020,,,,0.0,,0.0,,,,,1.0,0.0,
SAMN03648021,,,0.0,0.0,,1.0,,,,,0.0,1.0,
SAMN03648022,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648023,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648024,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648025,,,,0.0,,1.0,,,,,0.0,0.0,
SAMN03648026,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648027,,,1.0,0.0,,1.0,,,,,0.0,1.0,
SAMN03648028,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,,0.0,1.0,
SAMN03648029,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648030,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648031,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648032,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648033,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648034,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648035,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648036,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648037,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648038,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648039,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648040,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648041,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648042,0.0,0.0,,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,
SAMN03648044,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648045,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648046,,,,1.0,,1.0,,,,,0.0,1.0,
SAMN03648047,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648048,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648049,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648050,,,0.0,,,1.0,,,,,0.0,0.0,
SAMN03648051,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648052,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648053,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0
SAMN03648054,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648055,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648056,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648057,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,1.0,1.0,
SAMN03648058,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648059,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648060,,,0.0,0.0,,1.0,,,,,0.0,0.0,0.0
SAMN03648061,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648062,1.0,1.0,0.0,1.0,,1.0,1.0,0.0,0.0,,0.0,1.0,
SAMN03648063,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,1.0,1.0,
SAMN03648064,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,1.0,
SAMN03648065,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648066,0.0,,1.0,0.0,,0.0,0.0,1.0,1.0,,0.0,0.0,
SAMN03648067,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648068,,,0.0,0.0,,0.0,,,,,0.0,1.0,
SAMN03648069,,,,0.0,,0.0,,,,,1.0,0.0,
SAMN03648070,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648071,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648072,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648073,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648074,,,0.0,,,0.0,,,,,0.0,0.0,
SAMN03648075,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648076,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648077,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,
SAMN03648078,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648079,,,,0.0,,1.0,,,,,0.0,1.0,
SAMN03648080,,,0.0,0.0,,1.0,,,,,,0.0,
SAMN03648081,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648082,0.0,0.0,,1.0,,1.0,0.0,0.0,0.0,,1.0,1.0,1.0
SAMN03648083,,,0.0,0.0,,,,,,,0.0,0.0,
SAMN03648084,1.0,1.0,0.0,1.0,,1.0,1.0,0.0,0.0,,0.0,1.0,1.0
SAMN03648085,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,
SAMN03648086,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648087,,,0.0,0.0,,1.0,,,,,0.0,1.0,
SAMN03648088,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648089,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648090,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648091,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648092,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648093,,,0.0,1.0,,1.0,,,,,0.0,1.0,
SAMN03648094,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,1.0,1.0,1.0
SAMN03648095,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648170,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,
SAMN03648171,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648172,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,1.0
SAMN03648173,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648174,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648175,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648176,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648177,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648178,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648179,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648180,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648181,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648182,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648183,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648184,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648185,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648186,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648187,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648188,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648189,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648190,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648191,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648192,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648193,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648194,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648195,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648196,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648197,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,1.0,1.0,
SAMN03648198,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648199,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648200,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648201,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03648202,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648203,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648204,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648205,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648206,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03648207,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648208,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648209,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648210,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648211,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03648212,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648213,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648214,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648215,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648216,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648217,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648218,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648219,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,
SAMN03648221,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648222,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648223,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648224,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648225,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648226,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648227,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648228,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648229,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648230,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648231,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648232,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648233,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648234,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648235,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648236,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648237,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648238,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648239,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648240,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648241,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648243,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03648244,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03648245,,,,0.0,,0.0,,,,,,0.0,
SAMN03648246,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648247,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648248,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648249,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648250,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648251,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648252,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648253,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648254,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648255,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648256,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648257,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648258,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648259,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648260,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648261,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648262,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648263,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648264,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648265,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648266,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648267,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648268,,,,0.0,,1.0,,,,,0.0,1.0,
SAMN03648269,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648270,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,,1.0,1.0,
SAMN03648271,,,0.0,0.0,,1.0,,,,,0.0,0.0,
SAMN03648272,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648273,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648274,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648275,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648276,,,,,,,,,,,0.0,,
SAMN03648277,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648278,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648279,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648280,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648281,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648282,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648283,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03648284,,,0.0,1.0,,0.0,,,,,0.0,0.0,
SAMN03648286,,,1.0,,,0.0,,,,,1.0,0.0,
SAMN03648287,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648288,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648289,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648290,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648291,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648292,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648293,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648294,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648295,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648296,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648297,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648298,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648299,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648300,,,0.0,,,1.0,,,,,1.0,1.0,
SAMN03648301,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648302,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,,1.0,1.0,
SAMN03648303,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648304,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648305,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648306,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648307,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648308,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648309,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648310,0.0,,,0.0,,1.0,,,,,0.0,,
SAMN03648311,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648312,,,,0.0,,1.0,,,,,0.0,0.0,0.0
SAMN03648313,,,,,,0.0,,,,,,,
SAMN03648314,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648315,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648316,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648317,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648318,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648319,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648320,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648321,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648322,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648323,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648324,,,,0.0,,1.0,,,,,0.0,0.0,1.0
SAMN03648325,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648326,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648327,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648328,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648329,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648330,,,,0.0,,0.0,,,,,0.0,0.0,1.0
SAMN03648331,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648332,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648333,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMN03648334,,,,0.0,,0.0,,,,,,0.0,
SAMN03648335,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648336,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648337,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648338,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648339,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648340,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648341,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648342,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03648343,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648344,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648345,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648346,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648348,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648349,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648350,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648351,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648352,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648353,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648354,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648355,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648356,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03648357,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648358,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648359,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648360,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648361,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648362,,,0.0,0.0,,0.0,,,,,0.0,0.0,
SAMN03648363,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648364,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648365,,,,0.0,,0.0,,,,,0.0,0.0,
SAMN03648366,,,,0.0,,0.0,,,,,0.0,0.0,
